age,two_year_recid,c_charge_degree,race,sex,priors_count,length_of_stay,score
28,1,F,African-American,Male,2,1,1
48,1,M,Other,Female,8,23,1
24,1,F,Other,Male,0,1,1
21,1,F,African-American,Male,3,4,1
69,1,F,African-American,Male,1,1,1
40,1,M,Other,Male,4,2,1
39,1,F,African-American,Female,0,2,1
39,0,F,African-American,Male,0,0,1
56,1,F,Other,Male,7,0,1
23,0,F,African-American,Male,0,0,1
59,0,F,Other,Male,0,0,1
27,1,F,Other,Male,5,6,1
27,1,M,African-American,Female,0,6,0
39,0,F,Other,Male,3,0,1
38,0,M,Other,Male,0,1,1
35,1,M,African-American,Female,0,2,1
52,0,M,Other,Female,3,0,1
45,0,M,African-American,Female,9,75,1
25,0,M,Other,Female,0,0,1
33,1,F,Other,Male,7,116,0
21,0,M,Other,Male,3,5,1
32,1,F,African-American,Male,4,1,0
58,0,F,Other,Male,1,0,1
23,0,F,Other,Male,0,1,1
63,1,F,Other,Male,23,2,1
25,1,F,African-American,Male,21,2,0
25,1,M,Other,Male,3,172,0
41,0,F,African-American,Male,2,0,1
37,0,M,African-American,Male,17,45,0
25,1,F,African-American,Male,0,1,1
47,0,M,Other,Male,0,0,1
21,1,F,African-American,Male,1,2,1
21,1,M,Other,Male,0,0,1
37,0,F,African-American,Female,0,0,1
41,1,F,Other,Male,11,118,1
23,1,M,Other,Male,5,54,1
30,0,F,African-American,Male,11,0,0
34,1,F,African-American,Male,7,0,1
52,0,F,Other,Male,0,0,1
43,1,F,African-American,Male,0,0,1
27,1,F,African-American,Male,9,24,1
31,0,M,African-American,Male,0,3,1
21,0,M,Other,Male,0,0,1
32,0,F,African-American,Male,4,0,1
25,0,F,Other,Female,0,0,1
26,1,F,African-American,Male,13,-1,0
37,0,F,African-American,Female,13,1,1
24,1,F,African-American,Male,2,1,1
32,0,F,Other,Male,0,0,1
43,0,F,Other,Male,1,0,1
50,0,M,African-American,Male,2,30,1
25,1,F,Other,Female,2,11,1
26,0,F,Other,Male,0,0,1
35,0,F,African-American,Male,9,1,1
26,1,M,Other,Male,1,0,1
31,1,F,Other,Male,11,0,1
36,0,F,African-American,Male,9,57,1
24,0,F,Other,Male,8,-1,0
32,1,F,African-American,Male,4,1,1
25,1,M,African-American,Male,7,0,1
43,1,F,African-American,Male,0,1,1
58,0,M,African-American,Female,3,18,1
28,1,F,Other,Male,0,37,1
37,1,F,African-American,Male,6,20,1
29,0,M,African-American,Male,0,0,1
48,1,M,Other,Male,1,0,1
25,1,M,Other,Male,1,0,1
47,0,M,Other,Male,1,0,1
52,0,F,Other,Male,1,0,1
25,0,M,African-American,Female,2,0,1
33,0,M,African-American,Female,0,7,0
35,0,M,African-American,Male,2,1,1
43,1,F,African-American,Male,4,1,1
22,1,F,African-American,Male,3,214,1
31,1,F,African-American,Male,11,-1,0
58,0,M,African-American,Male,0,1,1
34,1,F,Other,Female,0,0,1
57,1,F,Other,Female,1,1,1
21,0,F,Other,Female,0,0,1
27,1,M,African-American,Female,2,1,1
20,1,F,Other,Female,0,18,0
45,1,M,Other,Male,1,0,1
24,1,F,Other,Male,1,3,1
21,1,F,Other,Male,3,127,0
21,0,F,African-American,Female,0,0,1
25,0,F,Other,Female,2,3,1
22,0,F,African-American,Male,0,1,1
20,1,F,African-American,Male,2,2,0
26,1,F,African-American,Male,5,27,1
21,0,M,African-American,Female,0,1,1
45,1,F,Other,Male,5,1,1
29,1,M,Other,Male,7,1,0
29,0,F,African-American,Male,2,27,1
28,0,F,African-American,Male,1,0,1
22,0,F,Other,Female,1,0,1
29,0,F,Other,Female,3,0,1
26,1,M,African-American,Male,24,85,0
21,0,F,Other,Male,0,0,1
41,1,F,African-American,Female,2,23,1
39,1,F,Other,Male,1,0,1
27,1,F,African-American,Male,1,1,1
35,0,F,Other,Female,3,0,1
27,1,F,African-American,Male,1,168,1
22,1,F,African-American,Male,3,1,1
30,0,F,African-American,Male,8,0,1
20,1,F,Other,Male,0,8,1
23,1,M,African-American,Male,0,0,1
46,0,F,African-American,Female,0,1,1
53,0,F,Other,Male,4,-1,1
53,0,F,Other,Male,0,11,1
27,0,F,Other,Female,0,0,1
26,0,M,African-American,Female,0,0,1
66,1,F,Other,Male,1,4,1
39,0,F,African-American,Male,1,4,1
42,0,F,Other,Male,0,0,1
21,1,M,African-American,Male,0,1,1
31,1,M,African-American,Male,9,0,1
28,0,F,African-American,Female,0,0,1
44,0,F,Other,Male,0,1,1
33,1,F,African-American,Male,0,0,1
51,1,F,Other,Male,3,13,1
37,0,M,Other,Male,0,0,1
41,1,F,African-American,Male,8,0,1
36,1,F,Other,Male,9,19,1
35,1,F,African-American,Male,16,191,0
30,1,F,Other,Male,4,4,0
31,1,F,African-American,Male,3,-1,1
24,1,F,African-American,Male,15,2,0
39,0,F,African-American,Male,8,40,1
23,1,F,Other,Male,6,84,0
21,1,F,African-American,Female,0,1,0
29,1,F,African-American,Male,3,1,1
38,0,M,Other,Male,1,0,1
51,0,F,African-American,Male,14,7,1
29,0,F,African-American,Male,5,2,0
36,1,M,Other,Male,0,5,1
25,1,F,Other,Male,3,19,1
27,0,F,African-American,Male,4,0,1
47,1,F,African-American,Male,3,39,0
42,0,F,African-American,Female,16,24,1
30,1,F,African-American,Male,8,1,0
35,0,F,Other,Male,4,169,1
45,0,F,Other,Male,1,0,1
41,1,M,African-American,Male,3,2,1
24,1,F,Other,Male,0,36,1
62,1,F,African-American,Male,13,1,0
53,0,M,Other,Male,0,0,1
37,1,F,Other,Male,1,0,1
49,1,M,Other,Male,0,1,1
30,0,F,Other,Male,1,1,0
20,1,F,African-American,Male,0,1,1
51,0,M,Other,Male,0,0,1
32,0,F,Other,Male,11,141,0
39,0,F,Other,Male,1,1,1
31,0,M,Other,Male,0,0,1
31,0,M,Other,Male,0,5,1
35,0,F,African-American,Male,8,239,0
42,1,M,Other,Male,1,0,1
28,0,F,African-American,Male,2,31,1
51,1,F,African-American,Male,15,34,0
22,1,F,African-American,Male,0,2,1
25,0,M,Other,Male,4,1,0
29,1,F,African-American,Male,6,35,0
28,0,M,African-American,Male,5,1,1
26,1,F,African-American,Male,6,4,0
33,0,M,African-American,Male,4,1,1
33,0,M,Other,Female,0,0,1
32,1,F,African-American,Male,10,3,1
21,1,F,Other,Male,5,1,0
43,0,F,African-American,Male,0,3,1
50,1,F,African-American,Male,4,0,1
34,0,M,Other,Male,0,0,1
46,0,F,Other,Male,0,0,1
35,0,F,African-American,Male,0,0,1
32,1,F,African-American,Male,16,0,0
26,1,M,African-American,Male,0,0,1
42,0,M,African-American,Male,1,7,1
31,0,F,African-American,Male,6,0,0
24,0,F,Other,Male,0,0,1
34,1,F,African-American,Male,10,2,1
32,0,M,African-American,Male,1,115,0
30,0,F,African-American,Female,1,0,1
53,0,F,Other,Male,2,0,1
25,0,M,African-American,Female,0,0,1
25,1,F,Other,Female,2,0,0
35,0,F,African-American,Female,13,2,0
51,1,F,Other,Male,0,1,1
21,0,F,African-American,Male,1,2,0
25,1,F,Other,Male,10,7,0
54,1,M,African-American,Male,0,0,1
53,0,F,African-American,Female,0,1,1
45,1,M,Other,Male,4,4,1
32,1,F,African-American,Male,17,112,0
23,1,M,Other,Male,0,0,1
50,1,F,Other,Male,0,0,1
25,1,F,Other,Male,0,20,1
25,0,F,African-American,Male,0,7,1
24,0,F,Other,Male,0,2,1
45,0,M,Other,Female,0,0,1
27,1,M,African-American,Female,1,16,1
24,0,F,African-American,Male,0,2,1
24,1,F,Other,Male,2,10,1
58,0,M,Other,Female,2,1,1
25,1,M,African-American,Male,0,1,1
53,0,M,Other,Female,0,0,1
53,0,F,Other,Male,18,1,1
59,0,F,Other,Male,0,0,1
27,0,F,Other,Male,0,4,1
22,1,M,Other,Male,0,0,1
27,1,F,African-American,Male,2,0,1
32,0,M,African-American,Female,1,0,1
30,1,F,African-American,Male,5,1,1
50,0,F,African-American,Male,5,31,1
46,0,F,Other,Male,1,0,1
23,1,M,African-American,Male,3,13,1
56,0,M,Other,Male,2,16,1
43,0,M,African-American,Female,0,1,1
34,1,M,African-American,Male,0,2,1
24,1,M,African-American,Female,11,77,0
25,1,M,Other,Male,1,58,1
49,0,F,Other,Female,2,10,1
55,1,F,Other,Male,1,1,1
57,1,F,Other,Male,9,58,1
53,1,F,Other,Male,36,32,1
21,1,F,Other,Male,0,7,0
47,0,F,African-American,Male,1,49,1
30,0,F,African-American,Female,2,0,1
33,0,F,African-American,Female,1,1,1
27,0,M,African-American,Male,1,0,1
21,0,F,African-American,Male,0,50,1
40,0,F,Other,Female,3,1,1
54,0,F,Other,Male,0,2,1
49,0,M,Other,Male,2,1,1
27,1,F,African-American,Male,2,246,1
30,1,F,African-American,Male,2,1,1
30,1,M,Other,Male,1,0,0
21,0,F,African-American,Male,1,0,1
55,0,M,Other,Female,0,0,1
26,1,M,African-American,Male,1,29,1
21,0,M,African-American,Female,0,1,1
29,1,F,Other,Male,11,49,0
62,0,M,Other,Male,0,2,1
48,0,M,Other,Male,0,0,1
47,0,M,Other,Male,0,0,1
28,1,M,Other,Male,0,1,1
28,1,F,African-American,Male,20,0,0
49,0,F,Other,Female,2,0,1
21,0,F,African-American,Female,2,1,0
32,1,F,Other,Male,0,5,1
28,0,F,Other,Male,0,53,1
51,0,M,Other,Male,1,1,1
24,1,F,African-American,Male,1,0,1
24,0,F,Other,Male,1,0,1
43,1,M,Other,Male,1,0,1
31,0,M,Other,Male,0,0,1
25,0,F,Other,Male,1,59,0
31,0,F,African-American,Male,0,0,0
32,0,M,African-American,Male,0,0,1
34,1,F,Other,Male,17,39,1
32,0,M,African-American,Male,2,1,1
32,0,M,Other,Male,0,19,1
27,0,F,Other,Female,0,0,1
25,0,M,African-American,Male,0,1,1
51,0,F,Other,Male,3,6,1
33,1,M,African-American,Male,12,2,0
23,1,F,African-American,Male,1,1,1
26,1,F,Other,Male,7,0,0
50,0,F,Other,Male,1,0,1
23,0,M,African-American,Male,3,6,1
33,0,M,Other,Female,1,0,1
20,1,F,African-American,Male,2,33,0
33,1,F,Other,Male,7,0,0
28,1,F,African-American,Male,7,1,0
65,0,F,Other,Male,3,23,1
26,1,F,African-American,Male,3,0,1
30,0,F,African-American,Male,1,21,1
44,1,M,African-American,Male,10,5,1
29,0,M,African-American,Male,2,0,1
23,1,F,Other,Female,2,1,1
21,1,F,African-American,Male,0,1,0
27,1,F,African-American,Female,10,14,0
49,0,M,African-American,Male,0,0,1
23,1,M,African-American,Male,0,1,1
47,0,M,Other,Male,2,27,1
32,0,F,Other,Female,0,1,1
28,0,M,Other,Male,1,24,1
57,0,F,Other,Male,1,17,1
24,0,M,African-American,Male,1,0,1
27,0,M,Other,Male,0,1,1
52,0,F,Other,Male,1,0,1
29,1,F,Other,Female,1,13,1
21,0,F,African-American,Male,1,7,1
21,1,F,Other,Male,1,3,1
31,0,M,African-American,Male,1,1,1
56,0,F,Other,Male,1,1,1
26,1,F,Other,Male,10,0,1
22,0,M,Other,Male,1,8,1
27,0,F,African-American,Female,8,3,1
30,1,F,African-American,Male,9,8,1
55,0,F,African-American,Male,5,300,1
48,0,F,African-American,Male,0,1,1
50,0,M,African-American,Male,3,0,1
20,1,F,African-American,Male,0,0,0
23,0,F,Other,Male,0,45,1
45,1,F,Other,Male,21,1,1
53,0,M,African-American,Male,1,0,1
34,0,F,Other,Male,1,2,1
47,0,M,Other,Male,0,1,1
67,1,F,Other,Male,0,24,1
21,0,F,African-American,Male,1,0,1
43,0,M,Other,Male,2,1,1
22,1,F,Other,Male,1,0,1
33,0,M,Other,Male,0,0,1
44,0,F,African-American,Female,6,2,1
22,1,F,African-American,Male,1,0,1
44,1,F,African-American,Male,11,1,1
28,1,M,Other,Male,5,26,1
30,0,F,Other,Male,3,65,1
29,1,F,Other,Female,10,7,1
24,0,F,African-American,Female,0,2,1
25,0,F,African-American,Male,1,-1,1
36,1,M,African-American,Male,4,2,1
33,0,F,Other,Male,9,0,1
19,1,M,Other,Male,0,1,0
34,0,M,African-American,Male,1,2,1
24,1,M,African-American,Male,2,0,1
39,0,F,Other,Male,0,5,1
45,1,F,African-American,Male,15,330,0
29,0,M,African-American,Male,0,0,1
20,1,F,African-American,Male,2,1,1
21,0,F,Other,Male,0,0,0
49,0,F,African-American,Male,1,5,1
41,0,M,Other,Male,3,0,1
28,0,F,African-American,Male,5,34,0
64,0,F,African-American,Female,0,4,1
56,1,F,Other,Male,7,194,1
32,0,F,African-American,Male,0,24,1
55,0,M,Other,Male,0,0,1
49,1,F,Other,Male,7,3,1
32,1,M,Other,Male,6,9,1
37,0,F,Other,Male,3,241,0
39,1,M,African-American,Male,6,35,1
25,1,F,African-American,Male,1,1,0
30,1,F,Other,Female,5,7,0
33,0,F,Other,Female,2,14,1
20,1,F,African-American,Male,3,21,1
55,1,M,Other,Male,0,-1,1
27,0,F,Other,Female,6,1,0
33,1,F,Other,Female,5,2,1
45,0,M,Other,Female,5,0,1
30,1,M,Other,Male,0,0,1
51,1,M,African-American,Male,0,30,1
26,1,F,African-American,Male,7,2,0
43,0,F,African-American,Female,6,0,1
41,1,F,Other,Male,1,0,1
21,1,F,African-American,Male,0,0,1
20,0,F,Other,Male,0,1,1
26,1,F,African-American,Female,5,6,0
28,1,F,African-American,Male,5,3,1
30,0,F,African-American,Male,0,1,1
46,0,M,Other,Male,1,0,1
47,0,M,Other,Male,0,1,1
58,1,F,African-American,Male,16,68,1
50,0,M,Other,Male,0,0,1
26,1,F,African-American,Male,6,2,0
22,1,F,African-American,Male,3,319,0
24,0,F,African-American,Male,0,4,1
34,1,F,African-American,Male,8,4,1
22,1,F,African-American,Female,0,1,1
37,0,F,African-American,Male,1,3,0
25,0,F,Other,Male,0,-1,1
39,0,M,Other,Male,0,0,1
41,0,F,African-American,Male,1,2,1
35,0,F,African-American,Male,1,0,0
24,1,M,Other,Female,0,0,1
34,1,F,Other,Male,0,1,1
55,0,F,Other,Male,0,0,1
36,1,F,African-American,Male,14,2,0
32,1,F,African-American,Male,6,130,0
53,0,F,African-American,Male,2,0,1
25,1,M,African-American,Male,8,1,0
25,1,M,Other,Male,7,3,1
35,1,M,African-American,Male,1,1,0
26,1,M,African-American,Male,3,205,0
28,1,F,Other,Female,7,1,0
38,1,M,Other,Male,4,1,1
44,0,M,Other,Male,1,1,1
37,1,F,African-American,Male,3,1,1
27,0,M,Other,Male,0,2,1
31,0,F,Other,Male,0,77,1
43,0,F,Other,Female,0,0,1
26,1,F,African-American,Male,4,1,1
30,1,M,African-American,Male,0,0,1
35,1,F,Other,Male,6,1,1
21,0,M,African-American,Female,0,0,1
29,0,F,African-American,Female,0,0,1
34,1,F,African-American,Male,11,1,0
31,0,F,Other,Male,6,3,1
24,0,F,Other,Male,0,1,1
37,0,M,Other,Female,0,0,1
27,1,M,Other,Male,0,0,1
22,0,M,Other,Female,0,0,1
41,1,F,Other,Male,19,42,0
29,1,F,African-American,Male,10,29,0
28,0,M,African-American,Female,0,0,1
57,1,F,African-American,Male,8,99,1
21,0,F,African-American,Male,1,0,1
52,1,F,African-American,Male,7,117,0
28,0,M,Other,Male,1,0,1
54,0,F,Other,Male,6,0,1
52,1,F,Other,Female,0,118,1
23,1,M,African-American,Male,0,0,1
34,0,M,Other,Male,0,1,1
30,1,F,Other,Male,0,37,0
50,1,F,Other,Female,1,0,1
23,0,M,African-American,Female,0,0,1
24,1,F,African-American,Male,1,0,1
26,0,F,African-American,Male,0,2,1
38,0,F,African-American,Male,0,9,1
24,0,F,Other,Male,0,18,1
26,0,M,African-American,Male,0,0,1
24,0,F,African-American,Female,0,0,1
24,1,M,African-American,Female,1,0,1
21,0,F,African-American,Male,1,108,0
50,0,F,Other,Male,1,1,1
37,1,F,African-American,Male,11,1,0
41,1,F,African-American,Male,14,0,1
47,0,M,Other,Male,2,1,1
22,1,F,Other,Male,1,1,1
27,1,M,African-American,Male,27,0,0
25,1,M,African-American,Male,1,1,1
31,1,M,Other,Male,6,1,1
38,1,F,Other,Female,0,1,1
30,1,F,Other,Male,4,96,1
36,1,F,Other,Male,5,0,1
21,1,F,African-American,Male,3,9,1
27,1,F,African-American,Male,15,1,0
30,1,M,Other,Male,1,0,1
38,0,F,Other,Male,0,7,1
30,0,M,Other,Male,0,1,1
36,1,F,African-American,Male,9,3,1
35,1,F,African-American,Male,0,1,1
25,1,F,African-American,Male,1,0,1
35,0,M,African-American,Male,1,-1,1
29,1,F,Other,Female,2,8,1
24,1,F,African-American,Male,17,130,0
32,0,F,Other,Male,20,0,0
34,1,F,African-American,Male,12,1,1
33,1,M,Other,Male,3,11,1
32,1,F,African-American,Female,4,6,0
38,0,F,Other,Male,12,0,1
43,0,F,Other,Male,12,52,1
22,1,F,African-American,Male,1,15,1
28,1,F,African-American,Male,0,15,1
57,0,M,African-American,Male,2,0,1
53,0,F,Other,Male,8,13,1
28,1,M,African-American,Female,1,0,1
31,0,M,Other,Female,0,3,1
24,0,F,African-American,Male,4,4,1
61,1,F,Other,Female,8,30,1
30,1,M,African-American,Male,3,1,1
22,1,F,African-American,Male,1,21,1
23,1,F,African-American,Male,1,7,1
25,0,M,Other,Male,0,4,1
45,0,M,Other,Male,0,1,1
34,0,M,Other,Male,1,1,1
42,1,F,Other,Female,0,0,1
29,0,M,African-American,Female,1,0,1
42,0,F,African-American,Male,8,1,1
28,1,F,African-American,Male,5,2,1
31,1,F,Other,Male,16,482,0
28,1,F,Other,Male,1,30,1
44,0,F,African-American,Male,0,2,1
32,0,M,Other,Male,0,1,1
49,0,M,Other,Male,0,0,1
39,1,F,Other,Male,4,0,1
37,1,F,Other,Male,6,1,1
37,0,M,African-American,Female,0,1,1
28,1,F,African-American,Male,7,0,0
52,1,M,African-American,Male,15,0,1
32,1,F,Other,Female,0,0,1
48,1,F,Other,Female,4,1,1
32,0,F,African-American,Male,1,0,1
45,0,F,African-American,Female,1,6,1
24,0,F,African-American,Female,1,0,1
30,0,M,Other,Male,3,1,1
21,1,F,Other,Male,2,0,0
23,0,F,African-American,Male,0,1,1
52,0,M,Other,Male,4,0,1
24,1,F,African-American,Female,2,57,1
68,0,M,Other,Male,0,0,1
56,1,F,Other,Male,1,0,1
32,1,F,Other,Male,1,0,1
42,0,F,African-American,Female,2,1,1
23,0,F,Other,Male,0,0,1
55,0,M,Other,Female,0,1,1
28,1,F,Other,Male,3,0,1
43,1,M,Other,Female,0,1,1
27,1,F,African-American,Male,6,1,1
25,0,F,Other,Male,1,0,1
34,0,F,Other,Male,4,0,1
21,0,F,African-American,Male,0,2,0
21,1,F,African-American,Male,1,0,0
26,1,F,African-American,Male,4,0,1
22,0,F,African-American,Male,3,323,0
25,1,F,Other,Male,3,0,1
36,1,F,Other,Female,3,1,1
25,0,F,African-American,Male,1,0,1
51,1,M,African-American,Male,1,0,1
20,1,F,Other,Male,0,1,1
48,0,F,Other,Male,6,5,1
34,1,F,African-American,Male,13,1,1
23,1,F,Other,Male,0,1,1
38,1,F,African-American,Male,9,1,1
21,1,F,Other,Male,1,0,1
23,1,F,African-American,Male,2,6,0
41,0,M,African-American,Male,0,3,1
40,1,F,Other,Female,3,0,1
38,0,M,African-American,Male,0,1,1
21,0,F,Other,Male,1,-1,0
23,0,M,Other,Female,0,0,1
23,0,M,African-American,Male,0,0,0
31,0,F,African-American,Female,4,0,0
31,0,F,Other,Male,5,1,1
47,1,M,Other,Male,3,5,1
26,0,M,African-American,Male,0,2,1
28,0,F,African-American,Male,1,0,1
42,0,M,Other,Female,0,1,1
56,1,M,African-American,Female,2,0,1
36,0,M,Other,Male,0,0,1
60,0,F,African-American,Male,9,0,0
46,1,F,Other,Male,2,0,1
24,0,F,African-American,Male,0,2,1
51,1,M,Other,Female,0,1,1
42,1,F,African-American,Male,1,1,1
31,1,F,African-American,Female,0,1,1
30,1,F,Other,Male,1,2,1
24,1,M,African-American,Male,1,123,0
28,1,F,Other,Male,2,42,1
21,1,M,Other,Male,0,1,1
25,1,M,African-American,Female,5,47,1
24,0,F,Other,Male,3,35,1
25,0,F,African-American,Female,1,4,1
43,1,F,African-American,Male,4,25,1
36,0,M,Other,Female,0,0,1
20,1,M,African-American,Female,0,1,1
49,1,M,Other,Female,2,0,1
23,1,F,Other,Male,0,1,1
40,0,F,African-American,Female,2,1,1
32,0,F,Other,Female,0,0,1
44,0,M,Other,Female,0,1,1
31,1,F,Other,Male,11,11,1
20,0,F,African-American,Male,0,0,1
25,0,M,Other,Male,2,12,0
25,1,M,African-American,Male,5,0,1
30,1,M,African-American,Male,10,1,1
53,0,M,Other,Female,0,0,1
44,1,F,Other,Male,0,21,1
21,1,M,Other,Female,0,1,1
24,1,M,Other,Male,3,3,0
23,1,M,African-American,Male,2,7,0
46,0,F,Other,Male,0,1,1
54,0,F,African-American,Female,0,1,1
26,1,F,African-American,Male,4,0,0
32,0,M,Other,Male,6,27,1
40,1,M,African-American,Male,24,1,0
29,1,M,African-American,Male,8,1,0
59,0,M,Other,Female,0,0,1
22,0,M,Other,Female,0,-1,1
25,1,F,African-American,Male,0,9,0
26,0,F,African-American,Male,2,33,1
29,0,F,African-American,Female,3,0,1
37,1,M,African-American,Male,2,0,0
27,1,F,African-American,Male,7,34,0
31,0,M,Other,Female,0,0,1
21,0,F,African-American,Male,0,0,1
33,0,F,African-American,Male,0,0,1
29,0,F,African-American,Female,0,0,1
23,1,M,Other,Male,3,35,0
26,0,F,African-American,Female,3,0,1
29,1,M,African-American,Male,0,0,1
55,0,M,Other,Male,1,0,1
31,1,M,African-American,Male,15,4,0
20,0,F,African-American,Male,0,0,1
28,1,F,African-American,Male,7,77,1
32,1,F,African-American,Female,6,3,1
34,1,F,African-American,Male,0,33,0
37,1,F,African-American,Male,8,1,1
46,0,M,African-American,Male,2,3,1
29,0,M,Other,Female,0,0,1
25,1,M,Other,Male,1,0,1
42,0,M,Other,Male,1,0,1
46,0,M,African-American,Male,0,1,1
21,1,F,African-American,Male,0,1,0
32,0,F,African-American,Male,1,98,1
59,1,M,Other,Male,3,1,1
25,1,M,African-American,Male,6,1,1
23,0,M,African-American,Female,0,0,1
39,0,F,African-American,Female,1,0,1
42,0,F,African-American,Female,1,0,1
60,0,M,Other,Female,0,0,1
39,0,M,Other,Male,2,-1,1
22,1,F,African-American,Male,2,1,1
42,0,F,Other,Male,1,0,1
54,1,F,African-American,Male,8,-1,1
41,1,F,African-American,Male,8,2,1
23,0,F,African-American,Male,1,1,1
27,0,F,Other,Male,0,12,1
21,1,F,African-American,Male,3,0,1
69,0,M,Other,Female,0,-1,1
34,1,F,African-American,Male,21,33,0
22,1,M,African-American,Male,1,1,1
47,1,F,African-American,Male,13,0,1
20,1,F,African-American,Male,1,1,0
45,1,F,African-American,Male,0,2,1
38,0,M,Other,Female,1,1,1
31,1,M,African-American,Male,7,1,1
23,0,M,African-American,Male,1,178,1
21,1,M,Other,Male,0,0,1
20,1,F,African-American,Male,0,209,0
42,0,M,Other,Male,0,-1,1
27,0,F,African-American,Male,1,1,1
30,0,F,Other,Male,0,5,1
24,0,M,Other,Male,0,0,0
54,1,F,African-American,Male,6,13,1
38,1,F,African-American,Male,9,13,0
26,1,F,African-American,Male,3,13,0
27,1,F,African-American,Male,2,132,1
26,1,F,African-American,Male,3,3,0
27,0,M,Other,Male,0,0,1
27,1,M,African-American,Male,0,0,1
23,1,F,Other,Male,3,41,1
36,0,M,African-American,Female,1,0,1
69,0,M,Other,Female,2,0,1
28,0,F,Other,Male,0,1,1
31,1,F,African-American,Male,4,2,1
41,1,M,Other,Male,0,3,1
31,0,M,African-American,Male,0,0,1
32,1,F,Other,Male,0,4,1
43,0,F,African-American,Male,1,1,1
28,0,F,Other,Male,1,3,1
25,0,F,Other,Male,9,54,0
44,1,F,Other,Male,0,8,1
30,0,F,African-American,Male,7,0,1
21,0,M,African-American,Male,0,1,0
59,0,F,Other,Female,2,29,1
44,0,M,African-American,Male,0,34,1
48,1,M,Other,Female,1,1,1
55,1,F,African-American,Male,5,3,1
42,1,F,African-American,Male,0,7,1
27,0,M,African-American,Male,6,1,0
28,0,F,African-American,Male,1,2,1
37,1,F,Other,Male,2,4,1
27,0,F,African-American,Male,11,4,0
30,0,F,African-American,Male,0,3,1
55,0,M,Other,Male,0,2,1
22,1,F,African-American,Male,0,0,1
39,0,F,Other,Male,1,1,1
27,1,F,African-American,Male,3,0,0
28,0,M,Other,Male,2,13,1
26,1,F,African-American,Male,1,57,0
26,0,F,African-American,Female,1,1,1
34,0,F,African-American,Male,1,1,1
27,0,F,Other,Male,1,1,1
37,1,M,African-American,Female,23,-1,0
33,1,M,African-American,Male,9,2,0
28,0,F,Other,Male,1,4,1
27,0,F,Other,Female,0,1,1
50,1,F,African-American,Male,7,1,1
22,1,M,Other,Male,2,24,1
65,0,F,African-American,Female,0,0,1
51,0,M,Other,Male,0,0,1
58,0,F,African-American,Male,6,144,1
38,0,F,African-American,Male,11,18,1
68,0,M,African-American,Male,6,2,1
23,0,M,African-American,Female,0,1,1
37,0,F,African-American,Female,7,1,1
39,0,F,African-American,Male,9,0,1
49,1,F,African-American,Male,29,0,1
28,1,F,Other,Male,0,1,1
56,1,M,African-American,Male,3,1,1
26,0,F,African-American,Male,0,1,1
28,0,M,African-American,Female,0,0,1
21,0,M,Other,Male,0,0,1
33,0,M,Other,Male,3,0,1
24,0,M,Other,Male,0,1,1
24,0,M,African-American,Female,0,0,1
27,1,F,African-American,Male,6,0,1
28,1,M,African-American,Male,4,0,1
46,0,F,African-American,Male,3,2,1
51,0,F,African-American,Male,4,1,1
19,1,F,Other,Male,1,32,0
29,0,M,African-American,Male,2,3,1
27,1,M,African-American,Male,2,15,1
47,0,F,Other,Male,1,183,1
25,0,F,Other,Male,4,1,0
27,0,F,African-American,Male,1,6,1
22,1,M,African-American,Male,0,0,1
48,1,F,African-American,Male,5,0,1
27,1,F,Other,Female,1,25,1
35,0,F,Other,Male,13,4,1
22,1,M,African-American,Male,0,0,1
50,0,F,African-American,Male,0,0,1
45,1,M,African-American,Male,13,6,1
32,0,F,African-American,Female,0,0,1
24,0,F,Other,Male,2,1,1
38,0,M,Other,Male,0,1,1
33,0,F,African-American,Male,3,0,1
37,0,F,Other,Male,0,0,1
59,0,M,African-American,Male,0,1,1
35,0,F,African-American,Male,5,6,0
50,0,F,African-American,Female,1,1,1
38,0,F,Other,Female,3,0,1
28,0,F,Other,Male,14,0,0
61,0,F,Other,Male,10,22,1
39,0,M,African-American,Male,0,0,1
23,0,M,Other,Female,0,0,1
51,1,M,Other,Male,2,0,1
57,0,M,Other,Male,1,1,1
29,0,F,African-American,Male,0,1,1
32,1,F,African-American,Male,12,1,0
22,0,F,Other,Male,1,8,1
26,0,F,Other,Male,1,-1,1
37,0,F,African-American,Female,3,29,1
30,0,F,Other,Male,4,3,1
46,0,M,African-American,Female,7,18,0
46,1,F,African-American,Male,3,1,1
26,0,M,Other,Male,0,0,1
42,0,M,Other,Male,1,-1,1
30,0,F,African-American,Male,7,1,1
31,1,F,African-American,Male,9,0,0
30,1,F,Other,Male,7,0,0
23,0,F,Other,Male,2,7,1
24,1,F,Other,Male,3,6,0
49,0,M,Other,Male,12,21,1
28,0,M,Other,Female,0,0,1
27,0,M,African-American,Male,0,1,1
37,0,M,Other,Male,0,1,1
30,1,M,Other,Male,2,0,1
20,1,F,Other,Male,1,13,0
22,0,M,Other,Male,1,0,1
59,1,F,Other,Male,20,198,1
38,0,F,Other,Male,2,0,1
26,0,F,Other,Male,4,-1,1
26,0,M,Other,Female,1,0,1
25,1,F,African-American,Male,2,0,1
32,0,F,Other,Female,4,0,1
30,1,F,African-American,Male,0,0,1
37,1,F,Other,Male,3,83,1
22,1,F,Other,Male,1,1,1
25,0,F,Other,Female,0,0,1
32,1,F,Other,Male,15,90,0
